Date,Open,High,Low,Close,Adj Close,Volume
1971-07-16,14.900000,15.075000,14.675000,14.725000,1.339107,1763200
1971-07-19,14.725000,14.837500,14.650000,14.825000,1.348201,1075200
1971-07-20,14.925000,15.093750,14.925000,14.950000,1.359570,956800
1971-07-21,14.975000,15.087500,14.975000,15.087500,1.372074,665600
1971-07-22,15.087500,15.087500,14.925000,14.975000,1.361843,635200
1971-07-23,14.975000,14.975000,14.837500,14.900000,1.355022,585600
1971-07-26,14.900000,14.975000,14.800000,14.837500,1.349338,652800
1971-07-27,14.800000,14.800000,14.562500,14.637500,1.331150,667200
1971-07-28,14.637500,15.050000,14.612500,14.975000,1.361843,1532800
1971-07-29,14.975000,14.993750,14.675000,14.837500,1.349338,836800
1971-07-30,14.837500,14.887500,14.512500,14.562500,1.324329,932800
1971-08-02,14.637500,14.800000,14.637500,14.687500,1.335697,620800
1971-08-03,14.687500,14.737500,14.450000,14.500000,1.318646,977600
1971-08-04,14.500000,14.637500,14.275000,14.350000,1.305005,1124800
1971-08-05,14.350000,14.437500,14.275000,14.350000,1.305005,812800
1971-08-06,14.350000,14.387500,14.250000,14.275000,1.304092,556800
1971-08-09,14.275000,14.287500,14.175000,14.200000,1.297239,547200
1971-08-10,14.200000,14.350000,14.162500,14.300000,1.306374,468800
1971-08-11,14.325000,14.575000,14.325000,14.562500,1.330355,760000
1971-08-12,14.700000,14.875000,14.700000,14.837500,1.355478,857600
1971-08-13,14.825000,14.825000,14.700000,14.750000,1.347484,388800
1971-08-16,15.675000,16.000000,15.675000,15.700000,1.434271,2057600
1971-08-17,15.700000,15.900000,15.700000,15.787500,1.442265,1681600
1971-08-18,15.750000,15.750000,15.475000,15.512500,1.417143,1124800
1971-08-19,15.500000,15.500000,15.325000,15.350000,1.402298,833600
1971-08-20,15.350000,15.500000,15.275000,15.450000,1.411433,428800
1971-08-23,15.562500,15.737500,15.562500,15.737500,1.437697,579200
1971-08-24,15.750000,15.943750,15.750000,15.912500,1.453684,676800
1971-08-25,15.912500,15.918750,15.662500,15.737500,1.437697,504000
1971-08-26,15.737500,15.750000,15.512500,15.700000,1.434271,416000
1971-08-27,15.700000,15.875000,15.675000,15.775000,1.441123,449600
1971-08-30,15.775000,15.837500,15.500000,15.506250,1.416571,457600
1971-08-31,15.375000,15.375000,15.075000,15.200000,1.388594,692800
1971-09-01,15.200000,15.287500,15.050000,15.075000,1.377175,651200
1971-09-02,15.075000,15.087500,14.950000,14.975000,1.368039,579200
1971-09-03,14.987500,15.400000,14.987500,15.387500,1.405723,672000
1971-09-07,15.500000,15.650000,15.500000,15.500000,1.416001,753600
1971-09-08,15.500000,15.587500,15.462500,15.525000,1.418284,419200
1971-09-09,15.525000,15.537500,15.312500,15.318750,1.399443,497600
1971-09-10,15.287500,15.287500,15.125000,15.262500,1.394304,376000
1971-09-13,15.200000,15.200000,15.000000,15.000000,1.370324,577600
1971-09-14,15.000000,15.012500,14.950000,14.987500,1.369182,507200
1971-09-15,14.987500,15.187500,14.987500,15.150000,1.384026,417600
1971-09-16,15.125000,15.125000,14.987500,15.050000,1.374892,928000
1971-09-17,15.050000,15.137500,15.000000,15.037500,1.373749,712000
1971-09-20,15.112500,15.225000,15.112500,15.200000,1.388594,633600
1971-09-21,15.200000,15.325000,15.162500,15.275000,1.395445,512000
1971-09-22,15.300000,15.437500,15.300000,15.387500,1.405723,852800
1971-09-23,15.387500,15.437500,15.250000,15.250000,1.393162,708800
1971-09-24,15.250000,15.475000,15.225000,15.237500,1.392020,763200
1971-09-27,15.225000,15.225000,15.050000,15.193750,1.388022,689600
1971-09-28,15.193750,15.325000,15.175000,15.212500,1.389736,561600
1971-09-29,15.212500,15.212500,15.112500,15.137500,1.382885,444800
1971-09-30,15.137500,15.309375,15.125000,15.187500,1.387453,555200
1971-10-01,15.212500,15.300000,15.212500,15.300000,1.397730,673600
1971-10-04,15.300000,15.400000,15.300000,15.325000,1.400013,632000
1971-10-05,15.325000,15.387500,15.262500,15.387500,1.405723,864000
1971-10-06,15.387500,15.450000,15.287500,15.450000,1.411433,992000
1971-10-07,15.450000,15.625000,15.400000,15.425000,1.409149,1121600
1971-10-08,15.425000,15.462500,15.200000,15.237500,1.392020,803200
1971-10-11,15.237500,15.300000,15.175000,15.287500,1.396589,284800
1971-10-12,15.287500,15.762500,15.250000,15.756250,1.439411,1457600
1971-10-13,15.681250,15.681250,15.425000,15.462500,1.412575,804800
1971-10-14,15.462500,15.475000,15.350000,15.387500,1.405723,500800
1971-10-15,15.387500,15.462500,15.337500,15.437500,1.410291,459200
1971-10-18,15.437500,15.462500,15.262500,15.450000,1.411433,580800
1971-10-19,15.312500,15.462500,15.262500,15.450000,1.411433,580800
1971-10-20,15.425000,15.425000,15.250000,15.250000,1.393162,715200
1971-10-21,15.250000,15.287500,15.050000,15.200000,1.388594,640000
1971-10-22,15.200000,15.400000,15.050000,15.081250,1.377746,545600
1971-10-25,15.081250,15.162500,15.075000,15.100000,1.379459,321600
1971-10-26,15.100000,15.237500,14.950000,14.950000,1.365756,665600
1971-10-27,14.950000,15.025000,14.812500,14.850000,1.356620,649600
1971-10-28,14.850000,15.050000,14.787500,14.912500,1.362329,659200
1971-10-29,14.912500,15.050000,14.775000,15.025000,1.372607,809600
1971-11-01,15.000000,15.000000,14.537500,14.618750,1.335495,481600
1971-11-02,14.618750,14.787500,14.500000,14.775000,1.349768,792000
1971-11-03,14.875000,15.175000,14.875000,15.150000,1.384026,875200
1971-11-04,15.150000,15.325000,15.012500,15.012500,1.371465,977600
1971-11-05,15.000000,15.000000,14.825000,15.000000,1.376283,577600
1971-11-08,15.000000,15.000000,14.875000,14.962500,1.372841,328000
1971-11-09,14.962500,15.100000,14.950000,14.950000,1.371695,448000
1971-11-10,14.950000,14.987500,14.837500,14.862500,1.363667,416000
1971-11-11,14.800000,14.800000,14.412500,14.612500,1.340729,1136000
1971-11-12,14.612500,14.825000,14.425000,14.712500,1.349904,696000
1971-11-15,14.712500,14.750000,14.681250,14.712500,1.349904,412800
1971-11-16,14.712500,15.100000,14.687500,15.100000,1.385458,891200
1971-11-17,15.087500,15.087500,14.912500,15.050000,1.380870,899200
1971-11-18,15.050000,15.050000,14.700000,14.737500,1.352196,556800
1971-11-19,14.737500,14.787500,14.675000,14.675000,1.346463,352000
1971-11-22,14.675000,14.762500,14.587500,14.587500,1.338434,432000
1971-11-23,14.587500,14.662500,14.500000,14.525000,1.332700,604800
1971-11-24,14.525000,14.700000,14.512500,14.587500,1.338434,452800
1971-11-26,14.587500,14.937500,14.575000,14.937500,1.370548,323200
1971-11-29,14.962500,15.125000,14.962500,15.112500,1.386604,980800
1971-11-30,15.112500,15.275000,15.012500,15.275000,1.401513,708800
1971-12-01,15.325000,15.500000,15.325000,15.487500,1.421011,1264000
1971-12-02,15.487500,15.600000,15.412500,15.475000,1.419865,864000
1971-12-03,15.475000,16.075001,15.475000,16.049999,1.472622,1363200
1971-12-06,16.037500,16.037500,15.662500,15.662500,1.437068,976000
1971-12-07,15.662500,15.862500,15.550000,15.850000,1.454271,716800
1971-12-08,15.850000,15.862500,15.675000,15.675000,1.438215,665600
1971-12-09,15.675000,15.925000,15.600000,15.875000,1.456565,505600
1971-12-10,15.887500,16.237499,15.887500,16.225000,1.488678,1145600
1971-12-13,16.225000,16.400000,16.212500,16.212500,1.487532,812800
1971-12-14,16.212500,16.262501,16.000000,16.000000,1.468035,604800
1971-12-15,16.000000,16.400000,15.925000,16.356251,1.500721,689600
1971-12-16,16.712500,16.987499,16.712500,16.950001,1.555198,1416000
1971-12-17,16.950001,16.987499,16.712500,16.950001,1.555198,883200
1971-12-20,17.049999,17.424999,17.049999,17.075001,1.566669,1435200
1971-12-21,17.075001,17.350000,16.900000,17.299999,1.587312,817600
1971-12-22,17.250000,17.250000,17.062500,17.062500,1.565521,531200
1971-12-23,16.987499,16.987499,16.750000,16.799999,1.541436,721600
1971-12-27,16.799999,16.825001,16.674999,16.674999,1.529967,436800
1971-12-28,16.674999,16.987499,16.525000,16.962500,1.556346,576000
1971-12-29,16.962500,17.000000,16.837500,16.850000,1.546024,355200
1971-12-30,16.850000,16.862499,16.750000,16.750000,1.536849,259200
1971-12-31,16.750000,16.900000,16.700001,16.825001,1.543730,384000
1972-01-03,16.825001,16.924999,16.650000,16.650000,1.527673,544000
1972-01-04,16.650000,17.000000,16.587500,17.000000,1.559786,553600
1972-01-05,17.000000,17.174999,16.962500,17.049999,1.564374,491200
1972-01-06,17.049999,17.075001,16.937500,17.049999,1.564374,577600
1972-01-07,17.049999,17.137501,16.825001,16.937500,1.554052,540800
1972-01-10,16.937500,16.987499,16.837500,16.900000,1.550611,460800
1972-01-11,16.912500,17.062500,16.912500,17.049999,1.564374,544000
1972-01-12,17.100000,17.375000,17.100000,17.112499,1.570108,947200
1972-01-13,17.062500,17.062500,16.950001,17.049999,1.564374,897600
1972-01-14,17.125000,17.500000,17.125000,17.500000,1.605663,1409600
1972-01-17,17.500000,17.537500,17.350000,17.475000,1.603368,929600
1972-01-18,17.475000,17.674999,17.475000,17.475000,1.603368,676800
1972-01-19,17.475000,17.762501,17.462500,17.662500,1.620571,611200
1972-01-20,18.000000,18.250000,18.000000,18.174999,1.667595,2236800
1972-01-21,18.174999,18.500000,18.162500,18.412500,1.689386,2360000
1972-01-24,18.299999,18.299999,18.025000,18.025000,1.653832,752000
1972-01-25,18.025000,18.500000,17.850000,18.299999,1.679063,1363200
1972-01-26,18.299999,18.500000,18.212500,18.437500,1.691680,849600
1972-01-27,18.437500,18.462500,18.350000,18.412500,1.689386,476800
1972-01-28,18.412500,18.600000,18.375000,18.412500,1.689386,1212800
1972-01-31,18.412500,18.493750,18.337500,18.400000,1.688240,552000
1972-02-01,18.400000,18.450001,18.250000,18.450001,1.692826,404800
1972-02-02,18.450001,18.743750,18.424999,18.674999,1.713471,764800
1972-02-03,18.674999,18.750000,18.512501,18.662500,1.718536,945600
1972-02-04,18.612499,18.612499,18.462500,18.487499,1.702420,440000
1972-02-07,18.487499,18.549999,18.375000,18.424999,1.696666,472000
1972-02-08,18.450001,18.612499,18.450001,18.612499,1.713932,368000
1972-02-09,18.612499,18.750000,18.600000,18.687500,1.720837,692800
1972-02-10,18.687500,18.737499,18.525000,18.600000,1.712780,440000
1972-02-11,18.600000,18.737499,18.525000,18.687500,1.720837,404800
1972-02-14,18.637501,18.637501,18.412500,18.450001,1.698967,584000
1972-02-15,18.450001,18.512501,18.387501,18.487499,1.702420,323200
1972-02-16,18.487499,18.500000,18.450001,18.468750,1.700695,400000
1972-02-17,18.468750,18.600000,18.325001,18.387501,1.693213,537600
1972-02-18,18.387501,18.437500,18.225000,18.437500,1.697816,384000
1972-02-22,18.437500,18.674999,18.424999,18.424999,1.696666,504000
1972-02-23,18.424999,18.587500,18.400000,18.450001,1.698967,360000
1972-02-24,18.450001,18.549999,18.237499,18.237499,1.679399,497600
1972-02-25,18.275000,18.650000,18.275000,18.625000,1.715083,515200
1972-02-28,18.587500,18.587500,18.250000,18.350000,1.689758,371200
1972-02-29,18.350000,18.537500,18.299999,18.424999,1.696666,584000
1972-03-01,18.475000,18.687500,18.475000,18.625000,1.715083,489600
1972-03-02,18.712500,19.025000,18.712500,18.812500,1.732350,1496000
1972-03-03,18.812500,18.937500,18.725000,18.875000,1.738104,448000
1972-03-06,18.875000,19.087500,18.825001,19.000000,1.749614,680000
1972-03-07,19.000000,19.187500,18.975000,19.187500,1.766880,667200
1972-03-08,19.187500,19.225000,19.100000,19.100000,1.758824,529600
1972-03-09,19.100000,19.250000,19.012501,19.150000,1.763429,576000
1972-03-10,19.100000,19.100000,18.875000,18.912500,1.741557,416000
1972-03-13,18.887501,18.887501,18.600000,18.662500,1.718536,472000
1972-03-14,18.662500,18.700001,18.575001,18.575001,1.710479,523200
1972-03-15,18.600000,18.725000,18.600000,18.650000,1.717385,444800
1972-03-16,18.650000,18.700001,18.299999,18.650000,1.717385,745600
1972-03-17,18.650000,18.850000,18.562500,18.850000,1.735802,577600
1972-03-20,18.850000,19.049999,18.837500,18.843750,1.735227,593600
1972-03-21,18.843750,18.950001,18.650000,18.825001,1.733500,729600
1972-03-22,18.850000,19.037500,18.850000,18.887501,1.739256,731200
1972-03-23,18.950001,19.125000,18.950001,19.112499,1.759974,577600
1972-03-24,19.112499,19.200001,19.062500,19.137501,1.762277,585600
1972-03-27,19.137501,19.250000,19.049999,19.250000,1.772637,792000
1972-03-28,19.250000,19.299999,19.187500,19.243750,1.772059,672000
1972-03-29,19.181250,19.181250,19.000000,19.000000,1.749614,460800
1972-03-30,19.000000,19.174999,18.937500,19.112499,1.759974,347200
1972-04-03,19.112499,19.387501,19.100000,19.275000,1.774939,649600
1972-04-04,19.275000,19.475000,19.174999,19.450001,1.791054,660800
1972-04-05,19.450001,19.687500,19.450001,19.600000,1.804865,848000
1972-04-06,19.600000,19.674999,19.549999,19.549999,1.800262,528000
1972-04-07,19.549999,19.549999,19.424999,19.462500,1.792204,364800
1972-04-10,19.500000,19.687500,19.500000,19.525000,1.797960,544000
1972-04-11,19.525000,19.674999,19.475000,19.525000,1.797960,369600
1972-04-12,19.587500,19.987499,19.587500,19.875000,1.830189,1436800
1972-04-13,19.875000,19.900000,19.700001,19.712500,1.815224,425600
1972-04-14,19.712500,19.900000,19.687500,19.750000,1.818679,323200
1972-04-17,19.750000,19.750000,19.650000,19.750000,1.818679,552000
1972-04-18,19.762501,19.975000,19.762501,19.787500,1.822131,632000
1972-04-19,19.787500,19.837500,19.525000,19.549999,1.800262,513600
1972-04-20,19.537500,19.537500,19.375000,19.387501,1.785296,577600
1972-04-21,19.387501,19.462500,19.174999,19.250000,1.772637,787200
1972-04-24,19.250000,19.275000,19.162500,19.250000,1.772637,352000
1972-04-25,19.174999,19.174999,19.049999,19.075001,1.756523,395200
1972-04-26,19.075001,19.250000,18.962500,19.000000,1.749614,651200
1972-04-27,19.049999,19.225000,19.049999,19.049999,1.754219,336000
1972-04-28,19.062500,19.350000,19.062500,19.299999,1.777241,347200
1972-05-01,19.299999,19.312500,19.100000,19.125000,1.761126,316800
1972-05-02,19.125000,19.299999,19.000000,19.000000,1.749614,491200
1972-05-03,19.000000,19.187500,18.937500,18.950001,1.745011,496000
1972-05-04,18.950001,19.250000,18.837500,19.225000,1.776663,508800
1972-05-05,19.225000,19.487499,19.137501,19.437500,1.796300,544000
1972-05-08,19.350000,19.350000,19.174999,19.312500,1.784748,475200
1972-05-09,19.287500,19.287500,18.962500,18.962500,1.752404,996800
1972-05-10,18.962500,19.299999,18.950001,19.187500,1.773196,401600
1972-05-11,19.187500,19.325001,19.150000,19.174999,1.772041,587200
1972-05-12,19.174999,19.325001,19.031250,19.100000,1.765111,520000
1972-05-15,19.225000,19.337500,19.225000,19.325001,1.785904,464000
1972-05-16,19.325001,19.350000,19.174999,19.187500,1.773196,385600
1972-05-17,19.187500,19.475000,19.174999,19.475000,1.799766,577600
1972-05-18,19.500000,19.750000,19.500000,19.725000,1.822870,833600
1972-05-19,19.725000,19.900000,19.725000,19.812500,1.830957,563200
1972-05-22,19.924999,20.075001,19.924999,20.049999,1.852904,1099200
1972-05-23,20.049999,20.125000,19.887501,20.100000,1.857525,820800
1972-05-24,20.100000,20.237499,20.025000,20.150000,1.862145,769600
1972-05-25,20.150000,20.200001,20.062500,20.200001,1.866767,660800
1972-05-26,20.200001,20.299999,20.112499,20.200001,1.866767,675200
1972-05-30,20.162500,20.162500,19.725000,19.775000,1.827491,505600
1972-05-31,19.799999,19.950001,19.799999,19.887501,1.837886,603200
1972-06-01,19.950001,20.049999,19.950001,19.950001,1.843663,476800
1972-06-02,19.950001,20.049999,19.881250,19.924999,1.841353,513600
1972-06-05,19.875000,19.875000,19.712500,19.725000,1.822870,356800
1972-06-06,19.725000,19.825001,19.575001,19.650000,1.815939,496000
1972-06-07,19.650000,19.775000,19.562500,19.762501,1.826335,433600
1972-06-08,19.762501,19.850000,19.637501,19.637501,1.814783,460800
1972-06-09,19.637501,19.731251,19.549999,19.549999,1.806698,371200
1972-06-12,19.549999,19.662500,19.375000,19.387501,1.791678,449600
1972-06-13,19.387501,19.650000,19.350000,19.637501,1.814783,484800
1972-06-14,19.750000,19.987499,19.750000,19.987499,1.847127,705600
1972-06-15,19.987499,20.037500,19.812500,19.875000,1.836731,529600
1972-06-16,19.875000,19.975000,19.799999,19.937500,1.842506,300800
1972-06-19,19.937500,19.937500,19.775000,19.825001,1.832111,196800
1972-06-20,19.825001,19.900000,19.762501,19.850000,1.834421,308800
1972-06-21,19.850000,20.037500,19.825001,19.875000,1.836731,483200
1972-06-22,19.799999,19.799999,19.600000,19.787500,1.828645,456000
1972-06-23,19.787500,19.862499,19.737499,19.750000,1.825180,436800
1972-06-26,19.674999,19.674999,19.549999,19.612499,1.812472,432000
1972-06-27,19.612499,19.750000,19.525000,19.612499,1.812472,332800
1972-06-28,19.612499,19.712500,19.531250,19.531250,1.804964,380800
1972-06-29,19.531250,19.600000,19.412500,19.575001,1.809006,449600
1972-06-30,19.600000,19.712500,19.600000,19.600000,1.811317,259200
1972-07-03,19.650000,19.762501,19.650000,19.756250,1.825757,208000
1972-07-05,19.825001,20.087500,19.825001,20.000000,1.848283,556800
1972-07-06,20.150000,20.256250,20.150000,20.187500,1.865609,747200
1972-07-07,20.187500,20.275000,20.174999,20.200001,1.866767,489600
1972-07-10,20.200001,20.200001,19.950001,19.950001,1.843663,443200
1972-07-11,19.950001,19.975000,19.825001,19.850000,1.834421,305600
1972-07-12,19.850000,19.937500,19.762501,19.787500,1.828645,432000
1972-07-13,19.787500,19.850000,19.587500,19.587500,1.810163,571200
1972-07-14,19.587500,20.049999,19.575001,19.662500,1.817092,739200
1972-07-17,19.662500,19.787500,19.375000,19.400000,1.792835,515200
1972-07-18,19.400000,19.437500,19.174999,19.424999,1.795145,897600
1972-07-19,19.500000,19.700001,19.500000,19.500000,1.802076,768000
1972-07-20,19.500000,19.575001,19.475000,19.537500,1.805543,464000
1972-07-21,19.537500,19.825001,19.462500,19.825001,1.832111,500800
1972-07-24,19.900000,20.049999,19.900000,19.937500,1.842506,760000
1972-07-25,19.937500,20.025000,19.900000,19.900000,1.839041,672000
1972-07-26,19.900000,19.906250,19.650000,19.725000,1.822870,1080000
1972-07-27,19.725000,19.900000,19.725000,19.850000,1.834421,417600
1972-07-28,19.850000,19.987499,19.812500,19.900000,1.839041,388800
1972-07-31,19.912500,20.037500,19.912500,20.037500,1.851748,428800
1972-08-01,20.100000,20.500000,20.100000,20.500000,1.894490,1225600
1972-08-02,20.500000,20.575001,20.424999,20.450001,1.889870,843200
1972-08-03,20.450001,20.825001,20.400000,20.762501,1.925104,1460800
1972-08-04,20.762501,20.850000,20.625000,20.799999,1.928581,648000
1972-08-07,20.799999,21.012501,20.762501,20.887501,1.936693,1000000
1972-08-08,20.887501,20.950001,20.775000,20.912500,1.939011,601600
1972-08-09,20.912500,21.174999,20.900000,21.174999,1.963350,681600
1972-08-10,21.174999,21.250000,21.062500,21.174999,1.963350,908800
1972-08-11,21.174999,21.275000,21.112499,21.275000,1.972622,744000
1972-08-14,21.275000,21.337500,21.237499,21.237499,1.969146,657600
1972-08-15,21.137501,21.137501,20.950001,21.012501,1.948283,680000
1972-08-16,21.012501,21.075001,20.799999,20.799999,1.928581,355200
1972-08-17,20.799999,20.862499,20.662500,20.662500,1.915830,521600
1972-08-18,20.662500,20.825001,20.575001,20.575001,1.907721,497600
1972-08-21,20.575001,20.687500,20.412500,20.525000,1.903082,409600
1972-08-22,20.549999,20.725000,20.549999,20.637501,1.913513,492800
1972-08-23,20.637501,20.700001,20.575001,20.650000,1.914672,292800
1972-08-24,20.650000,20.674999,20.356251,20.362499,1.888015,339200
1972-08-25,20.362499,20.400000,20.275000,20.299999,1.882221,564800
1972-08-28,20.299999,20.375000,20.212500,20.212500,1.874107,396800
1972-08-29,20.212500,20.450001,20.150000,20.437500,1.894969,728000
1972-08-30,20.437500,20.475000,20.350000,20.400000,1.891492,344000
1972-08-31,20.400000,20.462500,20.299999,20.424999,1.893811,441600
1972-09-01,20.424999,20.487499,20.262501,20.312500,1.883380,384000
1972-09-05,20.312500,20.337500,20.225000,20.237499,1.876426,340800
1972-09-06,20.237499,20.275000,20.049999,20.062500,1.860199,352000
1972-09-07,20.062500,20.150000,19.937500,19.975000,1.852087,452800
1972-09-08,19.975000,20.025000,19.937500,19.937500,1.848609,371200
1972-09-11,19.887501,19.887501,19.674999,19.825001,1.838178,428800
1972-09-12,19.825001,19.924999,19.662500,19.750000,1.831225,571200
1972-09-13,19.750000,19.900000,19.662500,19.900000,1.845132,545600
1972-09-14,19.900000,20.025000,19.862499,19.975000,1.852087,371200
1972-09-15,19.975000,20.012501,19.887501,19.887501,1.843973,387200
1972-09-18,19.850000,19.850000,19.700001,19.812500,1.837019,344000
1972-09-19,19.850000,19.962500,19.850000,19.850000,1.840497,384000
1972-09-20,19.850000,20.043751,19.850000,20.025000,1.856721,371200
1972-09-21,20.025000,20.049999,19.924999,19.975000,1.852087,393600
1972-09-22,19.975000,19.987499,19.825001,19.912500,1.846293,465600
1972-09-25,19.912500,19.950001,19.862499,19.912500,1.846293,371200
1972-09-26,19.912500,20.075001,19.900000,19.906250,1.845712,564800
1972-09-27,19.912500,20.350000,19.912500,20.350000,1.886856,793600
1972-09-28,20.287500,20.287500,20.075001,20.212500,1.874107,777600
1972-09-29,20.212500,20.337500,20.174999,20.325001,1.884537,668800
1972-10-02,20.325001,20.337500,20.174999,20.262501,1.878744,483200
1972-10-03,20.262501,20.375000,20.262501,20.337500,1.885697,449600
1972-10-04,20.337500,20.393749,20.162500,20.162500,1.869472,449600
1972-10-05,20.162500,20.174999,19.750000,19.750000,1.831225,739200
1972-10-06,19.750000,20.187500,19.687500,20.075001,1.861358,737600
1972-10-09,20.075001,20.168751,20.000000,20.012501,1.855562,219200
1972-10-10,20.012501,20.150000,19.600000,19.700001,1.826587,1107200
1972-10-11,19.700001,19.712500,19.200001,19.537500,1.811521,2044800
1972-10-12,19.424999,19.424999,19.225000,19.225000,1.782546,1049600
1972-10-13,19.174999,19.174999,18.862499,18.950001,1.757048,1440000
1972-10-16,18.950001,19.000000,18.112499,18.225000,1.689826,1904000
1972-10-17,18.225000,18.600000,18.075001,18.512501,1.716483,2627200
1972-10-18,18.725000,18.987499,18.725000,18.950001,1.757048,1612800
1972-10-19,18.950001,18.962500,18.775000,18.924999,1.754731,811200
1972-10-20,18.924999,19.350000,18.900000,19.350000,1.794137,796800
1972-10-23,19.450001,19.625000,19.450001,19.525000,1.810363,552000
1972-10-24,19.525000,19.525000,19.275000,19.462500,1.804567,548800
1972-10-25,19.437500,19.437500,19.150000,19.174999,1.777909,321600
1972-10-26,19.174999,19.174999,18.850000,18.875000,1.750094,809600
1972-10-27,18.912500,19.037500,18.912500,18.937500,1.755889,484800
1972-10-30,18.937500,19.049999,18.900000,18.987499,1.760525,276800
1972-10-31,19.049999,19.275000,19.049999,19.275000,1.787183,499200
1972-11-01,19.299999,19.487499,19.299999,19.475000,1.805726,744000
1972-11-02,19.475000,19.549999,19.412500,19.549999,1.812680,548800
1972-11-03,19.543751,19.543751,19.350000,19.393749,1.798191,512000
1972-11-06,19.393749,19.424999,18.825001,19.049999,1.766319,1024000
1972-11-08,19.049999,19.150000,18.662500,18.825001,1.751664,1155200
1972-11-09,18.812500,18.812500,18.549999,18.575001,1.728403,819200
1972-11-10,18.575001,18.737499,18.562500,18.612499,1.731891,833600
1972-11-13,18.662500,18.850000,18.662500,18.837500,1.752828,704000
1972-11-14,18.937500,19.400000,18.937500,19.400000,1.805169,996800
1972-11-15,19.400000,19.500000,19.212500,19.212500,1.787721,568000
1972-11-16,19.212500,19.275000,19.137501,19.250000,1.791210,496000
1972-11-17,19.250000,19.262501,19.025000,19.200001,1.786559,401600
1972-11-20,19.200001,19.275000,19.137501,19.250000,1.791210,364800
1972-11-21,19.262501,19.400000,19.262501,19.362499,1.801679,651200
1972-11-22,19.362499,19.725000,19.350000,19.700001,1.833083,904000
1972-11-24,19.700001,19.712500,19.424999,19.450001,1.809821,480000
1972-11-27,19.362499,19.362499,19.200001,19.275000,1.793537,400000
1972-11-28,19.275000,19.312500,19.075001,19.112499,1.778417,396800
1972-11-29,19.112499,19.350000,19.000000,19.350000,1.800515,539200
1972-11-30,19.350000,19.562500,19.350000,19.549999,1.819126,440000
1972-12-01,19.549999,20.049999,19.549999,19.900000,1.851693,1123200
1972-12-04,19.962500,20.037500,19.962500,20.025000,1.863325,1088000
1972-12-05,20.000000,20.000000,19.887501,19.900000,1.851693,577600
1972-12-06,19.900000,19.950001,19.799999,19.850000,1.847040,640000
1972-12-07,19.850000,19.875000,19.799999,19.837500,1.845877,504000
1972-12-08,19.862499,20.225000,19.862499,20.150000,1.874957,932800
1972-12-11,20.150000,20.250000,20.100000,20.212500,1.880772,616000
1972-12-12,20.187500,20.187500,19.924999,19.950001,1.856346,609600
1972-12-13,19.950001,19.950001,19.812500,19.812500,1.843551,416000
1972-12-14,19.812500,19.850000,19.725000,19.775000,1.840063,420800
1972-12-15,19.799999,20.049999,19.799999,19.906250,1.852275,569600
1972-12-18,19.875000,19.875000,19.625000,19.725000,1.835409,796800
1972-12-19,19.687500,19.687500,19.500000,19.500000,1.814473,752000
1972-12-20,19.500000,19.637501,19.299999,19.475000,1.812148,619200
1972-12-21,19.475000,19.487499,19.275000,19.275000,1.793537,515200
1972-12-22,19.275000,19.525000,19.250000,19.525000,1.816800,360000
1972-12-26,19.575001,19.775000,19.575001,19.587500,1.822615,291200
1972-12-27,19.612499,19.950001,19.612499,19.950001,1.856346,555200
1972-12-29,19.950001,20.150000,19.950001,20.100000,1.870304,929600
1973-01-02,20.225000,20.475000,20.225000,20.450001,1.902870,724800
1973-01-03,20.462500,20.687500,20.462500,20.462500,1.904033,1089600
1973-01-04,20.462500,20.625000,20.299999,20.587500,1.915666,923200
1973-01-05,20.637501,20.975000,20.637501,20.937500,1.948233,1203200
1973-01-08,20.937500,21.000000,20.799999,20.937500,1.948233,652800
1973-01-09,20.937500,20.962500,20.762501,20.875000,1.942418,675200
1973-01-10,20.775000,20.775000,20.562500,20.575001,1.914502,496000
1973-01-11,20.600000,21.150000,20.600000,20.762501,1.931949,1059200
1973-01-12,20.862499,21.250000,20.862499,21.000000,1.954048,993600
1973-01-15,21.137501,21.450001,21.137501,21.162500,1.969168,1372800
1973-01-16,21.162500,21.237499,21.037500,21.125000,1.965679,907200
1973-01-17,21.125000,21.212500,21.037500,21.200001,1.972658,417600
1973-01-18,21.350000,21.500000,21.350000,21.443750,1.995339,752000
1973-01-19,21.443750,21.950001,21.362499,21.950001,2.042447,1195200
1973-01-22,21.950001,21.950001,21.799999,21.799999,2.028488,689600
1973-01-23,21.799999,22.237499,21.687500,22.212500,2.066870,1096000
1973-01-24,22.212500,22.424999,21.725000,21.799999,2.028488,1300800
1973-01-26,21.799999,21.900000,21.612499,21.887501,2.036629,1105600
1973-01-29,21.887501,22.100000,21.700001,22.075001,2.054077,800000
1973-01-30,22.075001,22.250000,21.924999,21.950001,2.042447,889600
1973-01-31,21.887501,21.887501,21.725000,21.775000,2.026161,545600
1973-02-01,21.775000,21.900000,21.424999,21.450001,1.995920,696000
1973-02-02,21.450001,21.600000,21.350000,21.487499,1.999410,827200
1973-02-05,21.487499,21.600000,21.424999,21.500000,2.000573,348800
1973-02-06,21.549999,22.000000,21.549999,21.887501,2.036629,689600
1973-02-07,21.924999,22.100000,21.924999,21.924999,2.046663,740800
1973-02-08,21.924999,21.950001,21.575001,21.875000,2.041997,1033600
1973-02-09,21.887501,22.299999,21.887501,22.299999,2.081669,784000
